Student with hard logits approach
Step 16485: loss = 2.68717
Step 16490: loss = 2.77462
Step 16495: loss = 2.71145
Step 16500: loss = 2.84170
Step 16505: loss = 3.00567
Step 16510: loss = 2.47729
Step 16515: loss = 2.69513
Step 16520: loss = 2.53800
Step 16525: loss = 2.77425
Step 16530: loss = 2.59110
Step 16535: loss = 2.70420
Step 16540: loss = 2.59551
Step 16545: loss = 2.61405
Step 16550: loss = 2.57962
Step 16555: loss = 2.62334
Step 16560: loss = 2.74421
Step 16565: loss = 2.75691
Step 16570: loss = 2.59430
Step 16575: loss = 2.59717
Step 16580: loss = 2.68814
Step 16585: loss = 2.70409
Step 16590: loss = 2.60092
Step 16595: loss = 2.74514
Step 16600: loss = 2.77848
Step 16605: loss = 2.80368
Step 16610: loss = 2.61212
Step 16615: loss = 2.59559
Step 16620: loss = 2.64464
Step 16625: loss = 2.65503
Step 16630: loss = 2.53779
Step 16635: loss = 2.70477
Step 16640: loss = 2.90843
Step 16645: loss = 2.76837
Step 16650: loss = 2.68801
Step 16655: loss = 3.12276
Step 16660: loss = 2.65919
Step 16665: loss = 2.67318
Step 16670: loss = 2.89060
Step 16675: loss = 2.62378
Step 16680: loss = 2.78290
Step 16685: loss = 2.66133
Step 16690: loss = 2.75824
Step 16695: loss = 2.81274
Step 16700: loss = 2.72290
Step 16705: loss = 2.87152
Step 16710: loss = 2.71370
Step 16715: loss = 2.81964
Step 16720: loss = 2.68357
Step 16725: loss = 2.89448
Step 16730: loss = 2.59540
Step 16735: loss = 2.73316
Step 16740: loss = 2.44787
Step 16745: loss = 2.71686
Step 16750: loss = 2.63318
Step 16755: loss = 2.49706
Step 16760: loss = 2.70804
Step 16765: loss = 2.75556
Step 16770: loss = 3.00181
Training Data Eval:
  Num examples: 49920, Num correct: 6433, Precision @ 1: 0.1289
('Testing Data Eval: EPOCH->', 44)
  Num examples: 9984, Num correct: 1288, Precision @ 1: 0.1290
Step 16775: loss = 2.61143
Step 16780: loss = 2.62744
Step 16785: loss = 2.74231
Step 16790: loss = 2.54654
Step 16795: loss = 2.78110
Step 16800: loss = 2.77605
Step 16805: loss = 2.83852
Step 16810: loss = 2.82139
Step 16815: loss = 2.85520
Step 16820: loss = 2.78216
Step 16825: loss = 2.79820
Step 16830: loss = 2.60177
Step 16835: loss = 2.56788
Step 16840: loss = 2.67400
Step 16845: loss = 2.72644
Step 16850: loss = 2.81146
Step 16855: loss = 2.60803
Step 16860: loss = 2.92677
Step 16865: loss = 2.64866
Step 16870: loss = 2.73255
Step 16875: loss = 2.66897
Step 16880: loss = 2.70300
Step 16885: loss = 2.82241
Step 16890: loss = 2.76365
Step 16895: loss = 2.64291
Step 16900: loss = 2.72572
Step 16905: loss = 2.61994
Step 16910: loss = 2.51919
Step 16915: loss = 2.93523
Step 16920: loss = 2.67345
Step 16925: loss = 2.51883
Step 16930: loss = 2.78977
Step 16935: loss = 2.93343
Step 16940: loss = 2.78480
Step 16945: loss = 2.71838
Step 16950: loss = 2.66010
Step 16955: loss = 2.59560
Step 16960: loss = 2.65075
Step 16965: loss = 2.71580
Step 16970: loss = 2.73723
Step 16975: loss = 2.67350
Step 16980: loss = 2.85158
Step 16985: loss = 2.77459
Step 16990: loss = 2.82497
Step 16995: loss = 2.75443
Step 17000: loss = 2.57296
Step 17005: loss = 2.64662
Step 17010: loss = 2.76361
Step 17015: loss = 2.45815
Step 17020: loss = 2.79825
Step 17025: loss = 2.64253
Step 17030: loss = 2.78019
Step 17035: loss = 2.42071
Step 17040: loss = 2.58429
Step 17045: loss = 2.76580
Step 17050: loss = 2.64770
Step 17055: loss = 2.67919
Step 17060: loss = 2.63398
Step 17065: loss = 2.75400
Step 17070: loss = 2.69363
Step 17075: loss = 2.65534
Step 17080: loss = 2.98565
Step 17085: loss = 2.73892
Step 17090: loss = 2.68402
Step 17095: loss = 2.75675
Step 17100: loss = 2.61201
Step 17105: loss = 2.59371
Step 17110: loss = 2.58004
Step 17115: loss = 2.67888
Step 17120: loss = 2.57773
Step 17125: loss = 2.75585
Step 17130: loss = 2.78623
Step 17135: loss = 2.67860
Step 17140: loss = 2.60679
Step 17145: loss = 2.64710
Step 17150: loss = 2.82385
Step 17155: loss = 2.69592
Step 17160: loss = 2.68498
Training Data Eval:
  Num examples: 49920, Num correct: 6626, Precision @ 1: 0.1327
('Testing Data Eval: EPOCH->', 45)
  Num examples: 9984, Num correct: 1328, Precision @ 1: 0.1330
Step 17165: loss = 2.79257
Step 17170: loss = 2.54250
Step 17175: loss = 2.62843
Step 17180: loss = 2.79416
Step 17185: loss = 2.62979
Step 17190: loss = 2.50228
Step 17195: loss = 2.71073
Step 17200: loss = 2.83208
Step 17205: loss = 2.77894
Step 17210: loss = 2.67308
Step 17215: loss = 2.76043
Step 17220: loss = 2.70664
Step 17225: loss = 2.85384
Step 17230: loss = 2.63284
Step 17235: loss = 2.61675
Step 17240: loss = 2.59015
Step 17245: loss = 2.63541
Step 17250: loss = 2.55792
Step 17255: loss = 2.88394
Step 17260: loss = 2.57897
Step 17265: loss = 2.42563
Step 17270: loss = 2.74942
Step 17275: loss = 2.68374
Step 17280: loss = 2.75953
Step 17285: loss = 2.68689
Step 17290: loss = 2.78696
Step 17295: loss = 2.62921
Step 17300: loss = 2.58862
Step 17305: loss = 2.72912
Step 17310: loss = 2.71619
Step 17315: loss = 2.74045
Step 17320: loss = 2.78535
Step 17325: loss = 2.61885
Step 17330: loss = 2.67583
Step 17335: loss = 2.77446
Step 17340: loss = 2.61800
Step 17345: loss = 2.85636
Step 17350: loss = 2.60790
Step 17355: loss = 2.64789
Step 17360: loss = 2.63934
Step 17365: loss = 3.03229
Step 17370: loss = 2.63383
Step 17375: loss = 2.54069
Step 17380: loss = 3.04774
Step 17385: loss = 2.49394
Step 17390: loss = 2.69645
Step 17395: loss = 2.63420
Step 17400: loss = 2.64618
Step 17405: loss = 2.76021
Step 17410: loss = 2.73351
Step 17415: loss = 2.68969
Step 17420: loss = 2.72638
Step 17425: loss = 2.92389
Step 17430: loss = 2.93517
Step 17435: loss = 2.64449
Step 17440: loss = 2.80617
Step 17445: loss = 2.89941
Step 17450: loss = 2.51178
Step 17455: loss = 2.82187
Step 17460: loss = 2.87830
Step 17465: loss = 2.88023
Step 17470: loss = 2.74076
Step 17475: loss = 3.03187
Step 17480: loss = 2.96523
Step 17485: loss = 2.86223
Step 17490: loss = 2.45152
Step 17495: loss = 2.61945
Step 17500: loss = 2.67002
Step 17505: loss = 2.67999
Step 17510: loss = 2.76133
Step 17515: loss = 2.71636
Step 17520: loss = 3.05163
Step 17525: loss = 2.72816
Step 17530: loss = 2.62776
Step 17535: loss = 2.68601
Step 17540: loss = 2.62807
Step 17545: loss = 2.65176
Step 17550: loss = 2.69106
Training Data Eval:
  Num examples: 49920, Num correct: 6636, Precision @ 1: 0.1329
('Testing Data Eval: EPOCH->', 46)
  Num examples: 9984, Num correct: 1346, Precision @ 1: 0.1348
Step 17555: loss = 2.69117
Step 17560: loss = 2.64259
Step 17565: loss = 2.62867
Step 17570: loss = 2.80249
Step 17575: loss = 2.77698
Step 17580: loss = 2.84216
Step 17585: loss = 2.46452
Step 17590: loss = 2.69704
Step 17595: loss = 2.64713
Step 17600: loss = 2.84574
Step 17605: loss = 2.64666
Step 17610: loss = 2.70146
Step 17615: loss = 2.66183
Step 17620: loss = 2.67632
Step 17625: loss = 2.81824
Step 17630: loss = 2.53260
Step 17635: loss = 2.63615
Step 17640: loss = 2.68095
Step 17645: loss = 2.88514
Step 17650: loss = 2.70684
Step 17655: loss = 2.82065
Step 17660: loss = 2.79522
Step 17665: loss = 2.91528
Step 17670: loss = 2.67811
Step 17675: loss = 2.68165
Step 17680: loss = 2.65569
Step 17685: loss = 2.72781
Step 17690: loss = 2.66100
Step 17695: loss = 2.97236
Step 17700: loss = 2.85199
Step 17705: loss = 2.70299
Step 17710: loss = 2.56466
Step 17715: loss = 2.94563
Step 17720: loss = 2.50064
Step 17725: loss = 2.56538
Step 17730: loss = 2.79436
Step 17735: loss = 2.41552
Step 17740: loss = 2.60263
Step 17745: loss = 2.57406
Step 17750: loss = 2.79111
Step 17755: loss = 2.66809
Step 17760: loss = 2.60889
Step 17765: loss = 2.48088
Step 17770: loss = 2.59804
Step 17775: loss = 2.72721
Step 17780: loss = 2.51919
Step 17785: loss = 2.92645
Step 17790: loss = 2.76912
Step 17795: loss = 2.81095
Step 17800: loss = 2.72934
Step 17805: loss = 2.77404
Step 17810: loss = 2.96374
Step 17815: loss = 2.64773
Step 17820: loss = 2.63617
Step 17825: loss = 2.62612
Step 17830: loss = 2.75042
Step 17835: loss = 2.91679
Step 17840: loss = 2.88257
Step 17845: loss = 2.56336
Step 17850: loss = 2.96216
Step 17855: loss = 2.66374
Step 17860: loss = 2.72019
Step 17865: loss = 2.63300
Step 17870: loss = 2.68178
Step 17875: loss = 2.54369
Step 17880: loss = 2.70601
Step 17885: loss = 2.79158
Step 17890: loss = 2.59659
Step 17895: loss = 2.57353
Step 17900: loss = 2.72667
Step 17905: loss = 2.78859
Step 17910: loss = 2.78117
Step 17915: loss = 2.54645
Step 17920: loss = 2.74575
Step 17925: loss = 2.64467
Step 17930: loss = 2.75779
Step 17935: loss = 2.72139
Step 17940: loss = 2.73750
Training Data Eval:
  Num examples: 49920, Num correct: 6716, Precision @ 1: 0.1345
('Testing Data Eval: EPOCH->', 47)
  Num examples: 9984, Num correct: 1341, Precision @ 1: 0.1343
Step 17945: loss = 2.69628
Step 17950: loss = 2.73882
Step 17955: loss = 2.86669
Step 17960: loss = 2.60431
Step 17965: loss = 2.78968
Step 17970: loss = 2.61187
Step 17975: loss = 2.73926
Step 17980: loss = 2.89566
Step 17985: loss = 2.60143
Step 17990: loss = 2.72652
Step 17995: loss = 2.93259
Step 18000: loss = 2.77104
Step 18005: loss = 2.65386
Step 18010: loss = 2.73888
Step 18015: loss = 2.84551
Step 18020: loss = 2.62958
Step 18025: loss = 2.74096
Step 18030: loss = 2.78038
Step 18035: loss = 2.67292
Step 18040: loss = 2.77165
Step 18045: loss = 2.56748
Step 18050: loss = 2.81514
Step 18055: loss = 2.77075
Step 18060: loss = 2.87802
Step 18065: loss = 2.80399
Step 18070: loss = 2.72254
Step 18075: loss = 2.75117
Step 18080: loss = 2.68869
Step 18085: loss = 2.76738
Step 18090: loss = 2.53707
Step 18095: loss = 2.95464
Step 18100: loss = 2.98532
Step 18105: loss = 2.63513
Step 18110: loss = 2.73815
Step 18115: loss = 2.83003
Step 18120: loss = 3.06091
Step 18125: loss = 2.53340
Step 18130: loss = 2.60337
Step 18135: loss = 2.65435
Step 18140: loss = 2.67800
Step 18145: loss = 2.73604
Step 18150: loss = 2.58433
Step 18155: loss = 2.62335
Step 18160: loss = 2.75101
Step 18165: loss = 2.51222
Step 18170: loss = 2.70424
Step 18175: loss = 2.73428
Step 18180: loss = 2.64771
Step 18185: loss = 2.55879
Step 18190: loss = 2.77025
Step 18195: loss = 2.69242
Step 18200: loss = 2.67182
Step 18205: loss = 2.79541
Step 18210: loss = 2.79866
Step 18215: loss = 2.57924
Step 18220: loss = 2.62596
Step 18225: loss = 2.77594
Step 18230: loss = 2.96381
Step 18235: loss = 2.73525
Step 18240: loss = 2.63321
Step 18245: loss = 2.62194
Step 18250: loss = 2.50068
Step 18255: loss = 2.66508
Step 18260: loss = 2.82748
Step 18265: loss = 2.60189
Step 18270: loss = 2.62251
Step 18275: loss = 2.70448
Step 18280: loss = 2.70161
Step 18285: loss = 2.74935
Step 18290: loss = 2.79297
Step 18295: loss = 2.85883
Step 18300: loss = 2.92254
Step 18305: loss = 2.65124
Step 18310: loss = 2.73980
Step 18315: loss = 2.85024
Step 18320: loss = 2.83001
Step 18325: loss = 2.80551
Step 18330: loss = 2.66172
Training Data Eval:
  Num examples: 49920, Num correct: 6745, Precision @ 1: 0.1351
('Testing Data Eval: EPOCH->', 48)
  Num examples: 9984, Num correct: 1320, Precision @ 1: 0.1322
Step 18335: loss = 2.57751
Step 18340: loss = 2.55220
Step 18345: loss = 2.47408
Step 18350: loss = 2.73836
Step 18355: loss = 2.52644
Step 18360: loss = 2.74465
Step 18365: loss = 2.75520
Step 18370: loss = 2.95529
Step 18375: loss = 2.90479
Step 18380: loss = 2.84880
Step 18385: loss = 2.61844
Step 18390: loss = 2.80619
Step 18395: loss = 2.56973
Step 18400: loss = 2.61048
Step 18405: loss = 3.02240
Step 18410: loss = 2.92853
Step 18415: loss = 2.79816
Step 18420: loss = 2.97366
Step 18425: loss = 2.72112
Step 18430: loss = 2.76435
Step 18435: loss = 2.76284
Step 18440: loss = 2.85004
Step 18445: loss = 2.80114
Step 18450: loss = 2.80304
Step 18455: loss = 2.61759
Step 18460: loss = 2.69311
Step 18465: loss = 2.66772
Step 18470: loss = 2.90177
Step 18475: loss = 2.63350
Step 18480: loss = 2.69695
Step 18485: loss = 2.58406
Step 18490: loss = 2.76745
Step 18495: loss = 2.79025
Step 18500: loss = 2.93579
Step 18505: loss = 2.87092
Step 18510: loss = 2.65946
Step 18515: loss = 2.80941
Step 18520: loss = 3.01646
Step 18525: loss = 2.62969
Step 18530: loss = 2.69836
Step 18535: loss = 2.76716
Step 18540: loss = 2.57037
Step 18545: loss = 2.68421
Step 18550: loss = 2.82629
Step 18555: loss = 2.80514
Step 18560: loss = 2.73250
Step 18565: loss = 2.62824
Step 18570: loss = 2.61309
Step 18575: loss = 2.53900
Step 18580: loss = 2.77234
Step 18585: loss = 2.75189
Step 18590: loss = 2.75731
Step 18595: loss = 2.88814
Step 18600: loss = 2.56681
Step 18605: loss = 2.81275
Step 18610: loss = 2.63819
Step 18615: loss = 2.60716
Step 18620: loss = 2.89029
Step 18625: loss = 2.66916
Step 18630: loss = 2.76203
Step 18635: loss = 2.67326
Step 18640: loss = 2.41946
Step 18645: loss = 2.60574
Step 18650: loss = 2.70519
Step 18655: loss = 2.66928
Step 18660: loss = 2.47263
Step 18665: loss = 2.67642
Step 18670: loss = 2.63660
Step 18675: loss = 2.50578
Step 18680: loss = 2.54713
Step 18685: loss = 3.09945
Step 18690: loss = 2.94686
Step 18695: loss = 2.80172
Step 18700: loss = 2.60750
Step 18705: loss = 2.98457
Step 18710: loss = 2.67310
Step 18715: loss = 2.93034
Step 18720: loss = 2.97023
Training Data Eval:
  Num examples: 49920, Num correct: 6247, Precision @ 1: 0.1251
('Testing Data Eval: EPOCH->', 49)
  Num examples: 9984, Num correct: 1309, Precision @ 1: 0.1311
Step 18725: loss = 2.66573
Step 18730: loss = 2.61942
Step 18735: loss = 2.53410
Step 18740: loss = 2.56819
Step 18745: loss = 2.82691
Step 18750: loss = 2.80977
Step 18755: loss = 2.79694
Step 18760: loss = 2.73318
Step 18765: loss = 2.74499
Step 18770: loss = 2.54038
Step 18775: loss = 2.87364
Step 18780: loss = 2.81108
Step 18785: loss = 2.82589
Step 18790: loss = 2.59626
Step 18795: loss = 2.80411
Step 18800: loss = 2.52015
Step 18805: loss = 2.71134
Step 18810: loss = 2.72485
Step 18815: loss = 2.86091
Step 18820: loss = 2.60501
Step 18825: loss = 2.83066
Step 18830: loss = 2.73917
Step 18835: loss = 2.77732
Step 18840: loss = 2.63553
Step 18845: loss = 2.90646
Step 18850: loss = 2.64454
Step 18855: loss = 2.82626
Step 18860: loss = 2.53998
Step 18865: loss = 2.59012
Step 18870: loss = 2.55263
Step 18875: loss = 2.68591
Step 18880: loss = 2.76328
Step 18885: loss = 2.70676
Step 18890: loss = 2.50380
Step 18895: loss = 2.57824
Step 18900: loss = 2.56637
Step 18905: loss = 2.60526
Step 18910: loss = 2.67123
Step 18915: loss = 2.53151
Step 18920: loss = 2.55736
Step 18925: loss = 2.65334
Step 18930: loss = 2.53706
Step 18935: loss = 2.74102
Step 18940: loss = 2.74916
Step 18945: loss = 2.79671
Step 18950: loss = 2.79558
Step 18955: loss = 2.66365
Step 18960: loss = 2.47690
Step 18965: loss = 2.73987
Step 18970: loss = 2.90967
Step 18975: loss = 2.64798
Step 18980: loss = 2.73568
Step 18985: loss = 2.71050
Step 18990: loss = 2.99869
Step 18995: loss = 2.66031
Step 19000: loss = 2.71581
Step 19005: loss = 2.77960
Step 19010: loss = 2.71800
Step 19015: loss = 2.63817
Step 19020: loss = 2.73164
Step 19025: loss = 2.67334
Step 19030: loss = 2.74764
Step 19035: loss = 2.67809
Step 19040: loss = 2.59305
Step 19045: loss = 2.79915
Step 19050: loss = 2.71080
Step 19055: loss = 2.70598
Step 19060: loss = 2.77783
Step 19065: loss = 2.63030
Step 19070: loss = 2.64307
Step 19075: loss = 2.71972
Step 19080: loss = 2.74356
Step 19085: loss = 2.77886
Step 19090: loss = 2.78394
Step 19095: loss = 2.71008
Step 19100: loss = 2.93210
Step 19105: loss = 2.88967
Step 19110: loss = 2.78884
Training Data Eval:
  Num examples: 49920, Num correct: 6455, Precision @ 1: 0.1293
('Testing Data Eval: EPOCH->', 50)
  Num examples: 9984, Num correct: 1322, Precision @ 1: 0.1324
Step 19115: loss = 2.72827
Step 19120: loss = 2.83548
Step 19125: loss = 2.76984
Step 19130: loss = 2.66855
Step 19135: loss = 2.79171
Step 19140: loss = 2.82818
Step 19145: loss = 2.78008
Step 19150: loss = 2.61688
Step 19155: loss = 2.61878
Step 19160: loss = 2.52006
Step 19165: loss = 2.56610
Step 19170: loss = 2.60379
Step 19175: loss = 2.69420
Step 19180: loss = 2.75250
Step 19185: loss = 2.69684
Step 19190: loss = 2.72249
Step 19195: loss = 2.65830
Step 19200: loss = 2.83394
Step 19205: loss = 3.05158
Step 19210: loss = 2.67209
Step 19215: loss = 2.85181
Step 19220: loss = 2.61555
Step 19225: loss = 2.65541
Step 19230: loss = 2.84506
Step 19235: loss = 2.79335
Step 19240: loss = 2.79260
Step 19245: loss = 2.85651
Step 19250: loss = 2.60633
Step 19255: loss = 2.67415
Step 19260: loss = 2.64234
Step 19265: loss = 2.67120
Step 19270: loss = 2.55018
Step 19275: loss = 2.64875
Step 19280: loss = 2.87995
Step 19285: loss = 2.72387
Step 19290: loss = 2.91575
Step 19295: loss = 2.58333
Step 19300: loss = 2.57425
Step 19305: loss = 2.70294
Step 19310: loss = 2.89868
Step 19315: loss = 2.64722
Step 19320: loss = 2.72340
Step 19325: loss = 2.92240
Step 19330: loss = 2.84544
Step 19335: loss = 2.72089
Step 19340: loss = 2.62133
Step 19345: loss = 2.61718
Step 19350: loss = 2.59754
Step 19355: loss = 2.81618
Step 19360: loss = 2.64509
Step 19365: loss = 2.78900
Step 19370: loss = 2.76378
Step 19375: loss = 2.82854
Step 19380: loss = 2.81342
Step 19385: loss = 2.72769
Step 19390: loss = 2.56270
Step 19395: loss = 2.60873
Step 19400: loss = 2.66959
Step 19405: loss = 2.82297
Step 19410: loss = 2.86214
Step 19415: loss = 2.59989
Step 19420: loss = 2.58969
Step 19425: loss = 2.83774
Step 19430: loss = 2.75977
Step 19435: loss = 2.66157
Step 19440: loss = 2.61245
Step 19445: loss = 2.72458
Step 19450: loss = 2.87802
Step 19455: loss = 2.79458
Step 19460: loss = 2.79159
Step 19465: loss = 2.75992
Step 19470: loss = 2.69587
Step 19475: loss = 2.87382
Step 19480: loss = 2.61496
Step 19485: loss = 2.68046
Step 19490: loss = 2.61496
Step 19495: loss = 2.47318
Step 19500: loss = 2.52710
Training Data Eval:
  Num examples: 49920, Num correct: 6506, Precision @ 1: 0.1303
('Testing Data Eval: EPOCH->', 51)
  Num examples: 9984, Num correct: 1274, Precision @ 1: 0.1276
Step 19505: loss = 2.82322
Step 19510: loss = 2.58437
Step 19515: loss = 2.79220
Step 19520: loss = 2.78691
Step 19525: loss = 2.87532
Step 19530: loss = 2.85052
Step 19535: loss = 2.80641
Step 19540: loss = 2.76036
Step 19545: loss = 2.90750
Step 19550: loss = 2.84069
Step 19555: loss = 2.94995
Step 19560: loss = 2.63237
Step 19565: loss = 2.59932
Step 19570: loss = 2.86090
Step 19575: loss = 2.70592
Step 19580: loss = 2.55810
Step 19585: loss = 2.82841
Step 19590: loss = 2.84777
Step 19595: loss = 2.83332
Step 19600: loss = 2.63257
Step 19605: loss = 2.52262
Step 19610: loss = 2.66534
Step 19615: loss = 2.87612
Step 19620: loss = 2.68495
Step 19625: loss = 2.73137
Step 19630: loss = 2.66320
Step 19635: loss = 2.61747
Step 19640: loss = 2.76151
Step 19645: loss = 2.71037
Step 19650: loss = 2.61652
Step 19655: loss = 2.84741
Step 19660: loss = 2.82099
Step 19665: loss = 2.88123
Step 19670: loss = 2.90723
Step 19675: loss = 2.58899
Step 19680: loss = 2.75321
Step 19685: loss = 2.81007
Step 19690: loss = 2.74403
Step 19695: loss = 2.64328
Step 19700: loss = 2.58567
Step 19705: loss = 2.55366
Step 19710: loss = 2.61254
Step 19715: loss = 2.77508
Step 19720: loss = 2.80352
Step 19725: loss = 2.86662
Step 19730: loss = 2.89528
Step 19735: loss = 2.70296
Step 19740: loss = 2.86617
Step 19745: loss = 2.90843
Step 19750: loss = 2.78734
Step 19755: loss = 2.81443
Step 19760: loss = 2.73865
Step 19765: loss = 2.66272
Step 19770: loss = 2.69191
Step 19775: loss = 2.81302
Step 19780: loss = 2.88098
Step 19785: loss = 2.77889
Step 19790: loss = 2.85626
Step 19795: loss = 2.64281
Step 19800: loss = 2.64532
Step 19805: loss = 2.85898
Step 19810: loss = 2.84816
Step 19815: loss = 2.65311
Step 19820: loss = 2.65160
Step 19825: loss = 2.61129
Step 19830: loss = 2.53243
Step 19835: loss = 2.64171
Step 19840: loss = 2.99036
Step 19845: loss = 2.87113
Step 19850: loss = 3.03465
Step 19855: loss = 2.63972
Step 19860: loss = 2.99337
Step 19865: loss = 2.65665
