Student with multiple layers approach
Step 13780: loss = 0.82044
Step 13785: loss = 0.67813
Step 13790: loss = 1.59387
Step 13795: loss = 0.97836
Step 13800: loss = 1.15867
Step 13805: loss = 0.74898
Step 13810: loss = 0.84333
Step 13815: loss = 0.86567
Step 13820: loss = 0.98474
Step 13825: loss = 1.12623
Step 13830: loss = 0.94205
Step 13835: loss = 0.81588
Step 13840: loss = 0.97550
Step 13845: loss = 0.75970
Step 13850: loss = 0.80037
Step 13855: loss = 0.78344
Step 13860: loss = 0.76622
Step 13865: loss = 0.78299
Step 13870: loss = 0.97357
Step 13875: loss = 1.30944
Step 13880: loss = 0.74500
Step 13885: loss = 0.63929
Step 13890: loss = 0.95885
Step 13895: loss = 0.77653
Step 13900: loss = 0.88733
Step 13905: loss = 1.05678
Step 13910: loss = 0.97907
Step 13915: loss = 0.95276
Step 13920: loss = 0.92732
Step 13925: loss = 0.84543
Step 13930: loss = 0.81881
Step 13935: loss = 1.20282
Step 13940: loss = 0.79437
Step 13945: loss = 0.81038
Step 13950: loss = 0.72480
Step 13955: loss = 0.83444
Step 13960: loss = 0.63599
Step 13965: loss = 0.76013
Step 13970: loss = 1.06045
Step 13975: loss = 0.72231
Step 13980: loss = 1.02796
Step 13985: loss = 0.77245
Step 13990: loss = 0.75414
Step 13995: loss = 0.89702
Step 14000: loss = 0.78529
Training Data Eval:
  Num examples: 50000, Num correct: 35194, Precision @ 1: 0.7039
('Testing Data Eval: EPOCH->', 15)
  Num examples: 10000, Num correct: 6365, Precision @ 1: 0.6365
Step 14005: loss = 0.56957
Step 14010: loss = 0.84835
Step 14015: loss = 0.66004
Step 14020: loss = 0.76267
Step 14025: loss = 0.63255
Step 14030: loss = 0.77351
Step 14035: loss = 0.82989
Step 14040: loss = 0.69463
Step 14045: loss = 1.31136
Step 14050: loss = 0.93995
Step 14055: loss = 0.87903
Step 14060: loss = 0.78941
Step 14065: loss = 0.76640
Step 14070: loss = 0.86476
Step 14075: loss = 0.75436
Step 14080: loss = 1.06924
Step 14085: loss = 0.69133
Step 14090: loss = 1.11049
Step 14095: loss = 0.57057
Step 14100: loss = 0.68203
Step 14105: loss = 1.14847
Step 14110: loss = 0.76308
Step 14115: loss = 0.68260
Step 14120: loss = 0.70424
Step 14125: loss = 0.82783
Step 14130: loss = 0.54386
Step 14135: loss = 0.87163
Step 14140: loss = 0.99313
Step 14145: loss = 0.61251
Step 14150: loss = 0.65472
Step 14155: loss = 0.84001
Step 14160: loss = 0.98774
Step 14165: loss = 0.63952
Step 14170: loss = 0.77228
Step 14175: loss = 0.93988
Step 14180: loss = 0.79522
Step 14185: loss = 0.90583
Step 14190: loss = 1.00665
Step 14195: loss = 0.72151
Step 14200: loss = 0.82307
Step 14205: loss = 0.78299
Step 14210: loss = 0.60826
Step 14215: loss = 0.80572
Step 14220: loss = 0.94085
Step 14225: loss = 0.90305
Step 14230: loss = 0.75830
Step 14235: loss = 0.73371
Step 14240: loss = 0.93783
Step 14245: loss = 1.01715
Step 14250: loss = 1.07900
Step 14255: loss = 0.75120
Step 14260: loss = 0.90435
Step 14265: loss = 0.87879
Step 14270: loss = 0.61044
Step 14275: loss = 0.83246
Step 14280: loss = 0.54866
Step 14285: loss = 0.73018
Step 14290: loss = 0.81155
Step 14295: loss = 0.99237
Step 14300: loss = 0.82408
Step 14305: loss = 1.07123
Step 14310: loss = 0.86486
Step 14315: loss = 0.76129
Step 14320: loss = 1.07143
Step 14325: loss = 0.94577
Step 14330: loss = 0.73703
Step 14335: loss = 0.76270
Step 14340: loss = 0.87652
Step 14345: loss = 0.97538
Step 14350: loss = 0.69688
Step 14355: loss = 0.85336
Step 14360: loss = 0.47535
Step 14365: loss = 0.96355
Step 14370: loss = 0.71472
Step 14375: loss = 0.74780
Step 14380: loss = 0.70401
Step 14385: loss = 0.71599
Step 14390: loss = 0.80793
Step 14395: loss = 0.79921
Step 14400: loss = 0.66346
Step 14405: loss = 0.77571
Step 14410: loss = 0.82566
Step 14415: loss = 0.72041
Step 14420: loss = 1.13135
Step 14425: loss = 0.92228
Step 14430: loss = 0.73781
Step 14435: loss = 0.64277
Step 14440: loss = 0.71567
Step 14445: loss = 0.75527
Step 14450: loss = 0.85470
Step 14455: loss = 0.95244
Step 14460: loss = 1.34210
Step 14465: loss = 1.10068
Step 14470: loss = 0.73154
Step 14475: loss = 0.84670
Step 14480: loss = 0.94519
Step 14485: loss = 0.50644
Step 14490: loss = 0.86411
Step 14495: loss = 0.69426
Step 14500: loss = 0.87814
Step 14505: loss = 0.86485
Step 14510: loss = 0.82616
Step 14515: loss = 0.85561
Step 14520: loss = 0.84045
Step 14525: loss = 0.83140
Step 14530: loss = 0.96973
Step 14535: loss = 0.98746
Step 14540: loss = 1.09756
Step 14545: loss = 0.86088
Step 14550: loss = 0.77697
Step 14555: loss = 0.82912
Step 14560: loss = 0.62699
Step 14565: loss = 0.74475
Step 14570: loss = 1.02300
Step 14575: loss = 1.04139
Step 14580: loss = 0.72109
Step 14585: loss = 0.77338
Step 14590: loss = 0.76623
Step 14595: loss = 1.05323
Step 14600: loss = 0.79332
Step 14605: loss = 0.88437
Step 14610: loss = 0.99439
Step 14615: loss = 0.78540
Step 14620: loss = 1.19147
Step 14625: loss = 1.27186
Step 14630: loss = 0.88855
Step 14635: loss = 0.83133
Step 14640: loss = 0.81114
Step 14645: loss = 0.81152
Step 14650: loss = 0.90520
Step 14655: loss = 0.85376
Step 14660: loss = 0.70450
Step 14665: loss = 1.04942
Step 14670: loss = 0.83004
Step 14675: loss = 0.67119
Step 14680: loss = 0.81539
Step 14685: loss = 0.80754
Step 14690: loss = 0.85962
Step 14695: loss = 0.80175
Step 14700: loss = 0.81440
Step 14705: loss = 0.64968
Step 14710: loss = 0.70365
Step 14715: loss = 0.82375
Step 14720: loss = 0.79990
Step 14725: loss = 1.12783
Step 14730: loss = 0.74947
Step 14735: loss = 0.97784
Step 14740: loss = 0.86512
Step 14745: loss = 0.79056
Step 14750: loss = 0.73187
Step 14755: loss = 0.97857
Step 14760: loss = 1.01999
Step 14765: loss = 0.51972
Step 14770: loss = 0.99476
Step 14775: loss = 0.81232
Step 14780: loss = 0.99438
Step 14785: loss = 0.76297
Step 14790: loss = 0.83652
Step 14795: loss = 0.95911
Step 14800: loss = 0.78803
Step 14805: loss = 0.65381
Step 14810: loss = 1.00203
Step 14815: loss = 1.26214
Step 14820: loss = 0.61818
Step 14825: loss = 0.88397
Step 14830: loss = 1.05957
Step 14835: loss = 0.75931
Step 14840: loss = 0.76728
Step 14845: loss = 1.09192
Step 14850: loss = 0.60040
Step 14855: loss = 0.59992
Step 14860: loss = 0.89822
Step 14865: loss = 0.67849
Step 14870: loss = 1.05229
Step 14875: loss = 0.99056
Step 14880: loss = 0.93873
Step 14885: loss = 0.76527
Step 14890: loss = 1.02084
Step 14895: loss = 1.12265
Step 14900: loss = 0.72681
Step 14905: loss = 0.67528
Step 14910: loss = 1.01942
Step 14915: loss = 0.70323
Step 14920: loss = 1.05249
Step 14925: loss = 0.76928
Step 14930: loss = 0.84864
Step 14935: loss = 0.87892
Step 14940: loss = 0.77368
Step 14945: loss = 0.64783
Step 14950: loss = 0.84136
Step 14955: loss = 0.63018
Step 14960: loss = 1.09727
Step 14965: loss = 0.71837
Step 14970: loss = 0.82344
Step 14975: loss = 0.70342
Step 14980: loss = 0.80742
Step 14985: loss = 1.05144
Step 14990: loss = 0.79089
Step 14995: loss = 0.81144
Step 15000: loss = 0.71038
Training Data Eval:
  Num examples: 50000, Num correct: 36261, Precision @ 1: 0.7252
('Testing Data Eval: EPOCH->', 16)
  Num examples: 10000, Num correct: 6496, Precision @ 1: 0.6496
Step 15005: loss = 0.70403
Step 15010: loss = 0.73271
Step 15015: loss = 0.75692
Step 15020: loss = 0.82316
Step 15025: loss = 0.78574
Step 15030: loss = 0.77326
Step 15035: loss = 1.09949
Step 15040: loss = 0.71381
Step 15045: loss = 0.92317
Step 15050: loss = 0.78388
Step 15055: loss = 0.96808
Step 15060: loss = 0.92879
Step 15065: loss = 0.74749
Step 15070: loss = 0.79983
Step 15075: loss = 0.81072
Step 15080: loss = 0.59661
Step 15085: loss = 0.60587
Step 15090: loss = 0.76828
Step 15095: loss = 0.44235
Step 15100: loss = 0.77834
Step 15105: loss = 1.05363
Step 15110: loss = 0.83875
Step 15115: loss = 0.73252
Step 15120: loss = 0.54132
Step 15125: loss = 0.72862
Step 15130: loss = 0.56834
Step 15135: loss = 0.89568
Step 15140: loss = 0.93211
Step 15145: loss = 0.84939
Step 15150: loss = 0.53390
Step 15155: loss = 1.11482
Step 15160: loss = 0.92043
Step 15165: loss = 0.71317
Step 15170: loss = 0.67089
Step 15175: loss = 0.97642
Step 15180: loss = 0.75692
Step 15185: loss = 0.58004
Step 15190: loss = 0.83445
Step 15195: loss = 0.71477
Step 15200: loss = 1.01364
Step 15205: loss = 1.06228
Step 15210: loss = 1.00033
Step 15215: loss = 0.74996
Step 15220: loss = 0.92994
Step 15225: loss = 0.96175
Step 15230: loss = 0.59013
Step 15235: loss = 0.74762
Step 15240: loss = 0.91756
Step 15245: loss = 0.85567
Step 15250: loss = 1.01225
Step 15255: loss = 0.88958
Step 15260: loss = 1.09780
Step 15265: loss = 1.11245
Step 15270: loss = 0.79697
Step 15275: loss = 0.86377
Step 15280: loss = 1.02076
Step 15285: loss = 0.84723
Step 15290: loss = 0.69635
Step 15295: loss = 1.07266
Step 15300: loss = 0.80569
Step 15305: loss = 0.70417
Step 15310: loss = 0.83340
Step 15315: loss = 0.73860
Step 15320: loss = 0.51593
Step 15325: loss = 0.91493
Step 15330: loss = 0.80850
Step 15335: loss = 0.75458
Step 15340: loss = 0.80765
Step 15345: loss = 0.67233
Step 15350: loss = 0.66178
Step 15355: loss = 0.90754
Step 15360: loss = 0.77433
Step 15365: loss = 0.59938
Step 15370: loss = 0.79862
Step 15375: loss = 0.79842
Step 15380: loss = 0.58977
Step 15385: loss = 1.10587
Step 15390: loss = 0.93424
Step 15395: loss = 0.89522
Step 15400: loss = 0.89292
Step 15405: loss = 0.86319
Step 15410: loss = 0.64364
Step 15415: loss = 0.99924
Step 15420: loss = 0.62378
Step 15425: loss = 0.71785
Step 15430: loss = 0.49413
Step 15435: loss = 0.77696
Step 15440: loss = 0.96982
Step 15445: loss = 0.75703
Step 15450: loss = 0.86523
Step 15455: loss = 0.86002
Step 15460: loss = 0.97483
Step 15465: loss = 0.82159
Step 15470: loss = 0.79189
Step 15475: loss = 0.88689
Step 15480: loss = 0.62519
Step 15485: loss = 0.38829
Step 15490: loss = 0.75202
Step 15495: loss = 0.91061
Step 15500: loss = 0.52215
Step 15505: loss = 0.93752
Step 15510: loss = 0.97692
Step 15515: loss = 0.63658
Step 15520: loss = 0.80561
Step 15525: loss = 0.65543
Step 15530: loss = 0.60364
Step 15535: loss = 0.68493
Step 15540: loss = 0.82058
Step 15545: loss = 0.89869
Step 15550: loss = 0.55726
Step 15555: loss = 0.84776
Step 15560: loss = 0.77162
Step 15565: loss = 0.59800
Step 15570: loss = 0.67951
Step 15575: loss = 0.91943
Step 15580: loss = 0.90749
Step 15585: loss = 1.05990
Step 15590: loss = 0.82963
Step 15595: loss = 0.81788
Step 15600: loss = 1.00973
Step 15605: loss = 0.84654
Step 15610: loss = 0.84331
Step 15615: loss = 0.93374
Step 15620: loss = 0.69484
Step 15625: loss = 1.03325
Step 15630: loss = 1.30507
Step 15635: loss = 1.30058
Step 15640: loss = 0.86331
Step 15645: loss = 0.68964
Step 15650: loss = 0.56848
Step 15655: loss = 0.74621
Step 15660: loss = 1.18765
Step 15665: loss = 0.85799
Step 15670: loss = 0.70444
Step 15675: loss = 0.86765
Step 15680: loss = 0.84560
Step 15685: loss = 0.52569
Step 15690: loss = 0.70233
Step 15695: loss = 0.72004
Step 15700: loss = 0.89390
Step 15705: loss = 0.96415
Step 15710: loss = 0.86371
Step 15715: loss = 0.86483
Step 15720: loss = 0.65681
Step 15725: loss = 1.00371
Step 15730: loss = 1.04599
Step 15735: loss = 0.78026
Step 15740: loss = 1.23761
Step 15745: loss = 0.47474
Step 15750: loss = 0.78625
Step 15755: loss = 0.70198
Step 15760: loss = 0.70928
Step 15765: loss = 0.46303
Step 15770: loss = 0.72009
Step 15775: loss = 0.58199
Step 15780: loss = 0.98718
Step 15785: loss = 0.65658
Step 15790: loss = 0.51419
Step 15795: loss = 0.38178
Step 15800: loss = 1.17367
Step 15805: loss = 0.75594
Step 15810: loss = 0.83739
Step 15815: loss = 0.98347
Step 15820: loss = 0.92541
Step 15825: loss = 1.00196
Step 15830: loss = 0.77692
Step 15835: loss = 0.77639
Step 15840: loss = 0.85786
Step 15845: loss = 0.58192
Step 15850: loss = 0.66844
Step 15855: loss = 0.69611
Step 15860: loss = 0.64725
Step 15865: loss = 0.60202
Step 15870: loss = 0.77882
Step 15875: loss = 0.74886
Step 15880: loss = 0.65459
Step 15885: loss = 0.79095
Step 15890: loss = 0.75528
Step 15895: loss = 0.80558
Step 15900: loss = 0.58281
Step 15905: loss = 0.79765
Step 15910: loss = 0.71033
Step 15915: loss = 0.80833
Step 15920: loss = 0.69161
Step 15925: loss = 0.85067
Step 15930: loss = 0.83064
Step 15935: loss = 1.03226
Step 15940: loss = 0.61191
Step 15945: loss = 0.94124
Step 15950: loss = 0.45206
Step 15955: loss = 0.84113
Step 15960: loss = 0.74686
Step 15965: loss = 0.60690
Step 15970: loss = 0.72667
Step 15975: loss = 0.65985
Step 15980: loss = 0.62065
Step 15985: loss = 0.80164
Step 15990: loss = 0.53088
Step 15995: loss = 0.63612
Step 16000: loss = 0.55125
Training Data Eval:
  Num examples: 50000, Num correct: 37305, Precision @ 1: 0.7461
('Testing Data Eval: EPOCH->', 17)
  Num examples: 10000, Num correct: 6627, Precision @ 1: 0.6627
Step 16005: loss = 0.55610
Step 16010: loss = 0.60361
Step 16015: loss = 0.95513
Step 16020: loss = 0.69459
Step 16025: loss = 0.74951
Step 16030: loss = 0.74360
Step 16035: loss = 0.81229
Step 16040: loss = 0.72115
Step 16045: loss = 0.80905
Step 16050: loss = 0.88769
Step 16055: loss = 0.66516
Step 16060: loss = 0.82477
Step 16065: loss = 0.87333
Step 16070: loss = 0.58561
Step 16075: loss = 0.72500
Step 16080: loss = 0.90645
Step 16085: loss = 0.78865
Step 16090: loss = 0.93629
Step 16095: loss = 0.65477
Step 16100: loss = 0.95222
Step 16105: loss = 0.74691
Step 16110: loss = 1.03561
Step 16115: loss = 1.02547
Step 16120: loss = 0.79333
Step 16125: loss = 0.72877
Step 16130: loss = 0.58404
Step 16135: loss = 0.84339
Step 16140: loss = 0.85588
Step 16145: loss = 0.74607
Step 16150: loss = 0.77357
Step 16155: loss = 0.70102
Step 16160: loss = 0.52006
Step 16165: loss = 0.93316
Step 16170: loss = 0.73918
Step 16175: loss = 0.91430
Step 16180: loss = 0.69272
Step 16185: loss = 1.17575
Step 16190: loss = 0.96194
Step 16195: loss = 0.67638
Step 16200: loss = 0.61072
Step 16205: loss = 0.73810
Step 16210: loss = 0.69989
Step 16215: loss = 1.10430
Step 16220: loss = 0.48577
Step 16225: loss = 0.70296
Step 16230: loss = 0.80775
Step 16235: loss = 0.84767
Step 16240: loss = 0.70157
Step 16245: loss = 0.68132
Step 16250: loss = 0.78113
Step 16255: loss = 0.88097
Step 16260: loss = 0.58317
Step 16265: loss = 0.79727
Step 16270: loss = 0.96446
Step 16275: loss = 0.91810
Step 16280: loss = 0.58280
Step 16285: loss = 0.67146
Step 16290: loss = 0.66634
Step 16295: loss = 0.81446
Step 16300: loss = 1.01520
Step 16305: loss = 0.60091
Step 16310: loss = 0.84080
Step 16315: loss = 0.56885
Step 16320: loss = 0.55147
Step 16325: loss = 1.14216
Step 16330: loss = 0.77170
Step 16335: loss = 0.93500
Step 16340: loss = 0.65884
Step 16345: loss = 0.86293
Step 16350: loss = 0.60376
Step 16355: loss = 0.78029
Step 16360: loss = 0.79155
Step 16365: loss = 0.92218
Step 16370: loss = 1.27588
Step 16375: loss = 0.61445
Step 16380: loss = 0.73659
Step 16385: loss = 0.76818
Step 16390: loss = 1.09616
Step 16395: loss = 0.75175
Step 16400: loss = 0.78018
Step 16405: loss = 1.00237
Step 16410: loss = 0.65913
Step 16415: loss = 0.68927
Step 16420: loss = 0.75767
Step 16425: loss = 0.68313
Step 16430: loss = 0.88712
Step 16435: loss = 0.80820
Step 16440: loss = 0.62350
Step 16445: loss = 0.80860
Step 16450: loss = 1.18109
Step 16455: loss = 0.75510
Step 16460: loss = 0.89531
Step 16465: loss = 0.84962
Step 16470: loss = 0.76154
Step 16475: loss = 0.95343
Step 16480: loss = 0.71951
Step 16485: loss = 0.62750
Step 16490: loss = 0.78674
Step 16495: loss = 0.67227
Step 16500: loss = 0.86477
Step 16505: loss = 0.83417
Step 16510: loss = 0.75569
Step 16515: loss = 0.74466
Step 16520: loss = 0.71314
Step 16525: loss = 0.57907
Step 16530: loss = 1.36850
Step 16535: loss = 0.65292
Step 16540: loss = 0.85865
Step 16545: loss = 0.77442
Step 16550: loss = 0.70990
Step 16555: loss = 0.98685
Step 16560: loss = 0.78583
Step 16565: loss = 0.84454
Step 16570: loss = 0.52445
Step 16575: loss = 0.95878
Step 16580: loss = 0.84815
Step 16585: loss = 1.01284
Step 16590: loss = 0.93156
Step 16595: loss = 0.88337
Step 16600: loss = 0.79339
Step 16605: loss = 0.84635
Step 16610: loss = 0.73415
Step 16615: loss = 0.87698
Step 16620: loss = 0.75984
Step 16625: loss = 0.86315
Step 16630: loss = 0.78112
Step 16635: loss = 0.77048
Step 16640: loss = 0.85628
Step 16645: loss = 0.73386
Step 16650: loss = 0.64754
Step 16655: loss = 0.53808
Step 16660: loss = 0.59926
Step 16665: loss = 0.91875
Step 16670: loss = 0.44706
Step 16675: loss = 0.78996
Step 16680: loss = 0.55679
Step 16685: loss = 0.43344
Step 16690: loss = 0.71417
Step 16695: loss = 0.88283
Step 16700: loss = 0.96116
Step 16705: loss = 0.70258
Step 16710: loss = 0.94733
Step 16715: loss = 0.80586
Step 16720: loss = 1.09413
Step 16725: loss = 0.65712
Step 16730: loss = 0.95051
Step 16735: loss = 0.89868
Step 16740: loss = 0.48098
Step 16745: loss = 0.73848
Step 16750: loss = 0.70860
Step 16755: loss = 0.74783
Step 16760: loss = 0.95379
Step 16765: loss = 0.63798
Step 16770: loss = 1.03435
Step 16775: loss = 0.80522
Step 16780: loss = 0.77496
Step 16785: loss = 0.69329
Step 16790: loss = 0.62704
Step 16795: loss = 0.74868
Step 16800: loss = 0.60995
Step 16805: loss = 0.92462
Step 16810: loss = 0.60574
Step 16815: loss = 0.68671
Step 16820: loss = 0.96380
Step 16825: loss = 0.68826
Step 16830: loss = 0.86397
Step 16835: loss = 0.77581
Step 16840: loss = 0.76185
Step 16845: loss = 0.87956
Step 16850: loss = 0.74837
Step 16855: loss = 0.79039
Step 16860: loss = 0.82234
Step 16865: loss = 0.91893
Step 16870: loss = 0.51071
Step 16875: loss = 1.10350
Step 16880: loss = 1.13673
Step 16885: loss = 1.11622
Step 16890: loss = 0.71688
Step 16895: loss = 0.70893
Step 16900: loss = 1.09164
Step 16905: loss = 0.82501
Step 16910: loss = 0.68301
Step 16915: loss = 0.75995
Step 16920: loss = 0.69332
Step 16925: loss = 0.56167
Step 16930: loss = 1.02260
Step 16935: loss = 0.84854
Step 16940: loss = 0.62853
Step 16945: loss = 0.60278
Step 16950: loss = 0.51503
Step 16955: loss = 0.82485
Step 16960: loss = 0.65163
Step 16965: loss = 1.19746
Step 16970: loss = 0.94386
Step 16975: loss = 0.97193
Step 16980: loss = 0.86966
Step 16985: loss = 0.94979
Step 16990: loss = 0.83035
Step 16995: loss = 0.68687
Step 17000: loss = 1.02435
Training Data Eval:
  Num examples: 50000, Num correct: 36296, Precision @ 1: 0.7259
('Testing Data Eval: EPOCH->', 18)
  Num examples: 10000, Num correct: 6526, Precision @ 1: 0.6526
Step 17005: loss = 0.60474
Step 17010: loss = 0.42311
Step 17015: loss = 0.59664
Step 17020: loss = 0.67485
Step 17025: loss = 0.43710
Step 17030: loss = 0.97623
Step 17035: loss = 0.60740
Step 17040: loss = 0.40638
Step 17045: loss = 0.78980
Step 17050: loss = 0.71722
Step 17055: loss = 0.80231
Step 17060: loss = 0.55683
Step 17065: loss = 1.12524
Step 17070: loss = 0.92765
Step 17075: loss = 0.81783
Step 17080: loss = 0.55658
Step 17085: loss = 0.60049
Step 17090: loss = 1.04407
Step 17095: loss = 0.74240
Step 17100: loss = 0.74908
Step 17105: loss = 0.58144
Step 17110: loss = 0.98401
Step 17115: loss = 0.57849
Step 17120: loss = 0.84676
Step 17125: loss = 0.74237
Step 17130: loss = 0.77745
Step 17135: loss = 0.70234
Step 17140: loss = 0.79805
Step 17145: loss = 0.73096
Step 17150: loss = 0.73669
Step 17155: loss = 0.46818
Step 17160: loss = 0.67371
Step 17165: loss = 0.61298
Step 17170: loss = 0.72329
Step 17175: loss = 0.54492
Step 17180: loss = 0.69359
Step 17185: loss = 0.54390
Step 17190: loss = 0.51908
Step 17195: loss = 0.96803
Step 17200: loss = 0.92333
Step 17205: loss = 0.58450
Step 17210: loss = 0.65773
Step 17215: loss = 0.81301
Step 17220: loss = 0.78208
Step 17225: loss = 0.90808
Step 17230: loss = 0.70857
Step 17235: loss = 0.49094
Step 17240: loss = 0.62568
Step 17245: loss = 0.50556
Step 17250: loss = 0.53779
Step 17255: loss = 0.85209
Step 17260: loss = 0.92753
Step 17265: loss = 0.91407
Step 17270: loss = 0.63343
Step 17275: loss = 0.67366
Step 17280: loss = 0.66908
Step 17285: loss = 0.88063
Step 17290: loss = 0.71545
Step 17295: loss = 0.76323
Step 17300: loss = 1.02111
Step 17305: loss = 0.87295
Step 17310: loss = 0.60788
Step 17315: loss = 0.93165
Step 17320: loss = 0.56222
Step 17325: loss = 0.82964
Step 17330: loss = 0.77288
